dt,zo,zd,h,n,days,rate_per_hour
mon_wed,1,8,0,1149,24,47.875
mon_wed,1,8,1,691,24,28.791667
mon_wed,1,8,2,467,24,19.458333
mon_wed,1,8,3,291,24,12.125
mon_wed,1,8,4,364,24,15.166667
mon_wed,1,8,5,480,24,20.0
mon_wed,1,8,6,650,24,27.083333
mon_wed,1,8,7,978,24,40.75
mon_wed,1,8,8,1340,24,55.833333
mon_wed,1,8,9,1593,24,66.375
mon_wed,1,8,10,1502,24,62.583333
mon_wed,1,8,11,1452,24,60.5
mon_wed,1,8,12,1407,24,58.625
mon_wed,1,8,13,1345,24,56.041667
mon_wed,1,8,14,1312,24,54.666667
mon_wed,1,8,15,1482,24,61.75
mon_wed,1,8,16,1469,24,61.208333
mon_wed,1,8,17,1941,24,80.875
mon_wed,1,8,18,2259,24,94.125
mon_wed,1,8,19,2196,24,91.5
mon_wed,1,8,20,1817,24,75.708333
mon_wed,1,8,21,1631,24,67.958333
mon_wed,1,8,22,1745,24,72.708333
mon_wed,1,8,23,1555,24,64.791667
mon_wed,1,9,0,298,24,12.416667
mon_wed,1,9,1,177,24,7.375
mon_wed,1,9,2,139,24,5.791667
mon_wed,1,9,3,94,24,3.916667
mon_wed,1,9,4,68,24,2.833333
mon_wed,1,9,5,61,24,2.541667
mon_wed,1,9,6,103,24,4.291667
mon_wed,1,9,7,170,24,7.083333
mon_wed,1,9,8,203,24,8.458333
mon_wed,1,9,9,209,24,8.708333
mon_wed,1,9,10,234,24,9.75
mon_wed,1,9,11,203,24,8.458333
mon_wed,1,9,12,204,24,8.5
mon_wed,1,9,13,230,24,9.583333
mon_wed,1,9,14,186,24,7.75
mon_wed,1,9,15,248,24,10.333333
mon_wed,1,9,16,209,24,8.708333
mon_wed,1,9,17,232,24,9.666667
mon_wed,1,9,18,258,24,10.75
mon_wed,1,9,19,267,24,11.125
mon_wed,1,9,20,261,24,10.875
mon_wed,1,9,21,338,24,14.083333
mon_wed,1,9,22,369,24,15.375
mon_wed,1,9,23,378,24,15.75
mon_wed,1,10,0,16,24,0.666667
mon_wed,1,10,1,16,24,0.666667
mon_wed,1,10,2,9,24,0.375
mon_wed,1,10,3,5,24,0.208333
mon_wed,1,10,4,12,24,0.5
mon_wed,1,10,5,22,24,0.916667
mon_wed,1,10,6,19,24,0.791667
mon_wed,1,10,7,38,24,1.583333
mon_wed,1,10,8,28,24,1.166667
mon_wed,1,10,9,48,24,2.0
mon_wed,1,10,10,48,24,2.0
mon_wed,1,10,11,34,24,1.416667
mon_wed,1,10,12,32,24,1.333333
mon_wed,1,10,13,23,24,0.958333
mon_wed,1,10,14,26,24,1.083333
mon_wed,1,10,15,17,24,0.708333
mon_wed,1,10,16,30,24,1.25
mon_wed,1,10,17,22,24,0.916667
mon_wed,1,10,18,26,24,1.083333
mon_wed,1,10,19,10,24,0.416667
mon_wed,1,10,20,19,24,0.791667
mon_wed,1,10,21,32,24,1.333333
mon_wed,1,10,22,38,24,1.583333
mon_wed,1,10,23,22,24,0.916667
mon_wed,1,11,0,94,24,3.916667
mon_wed,1,11,1,52,24,2.166667
mon_wed,1,11,2,47,24,1.958333
mon_wed,1,11,3,31,24,1.291667
mon_wed,1,11,4,23,24,0.958333
mon_wed,1,11,5,52,24,2.166667
mon_wed,1,11,6,51,24,2.125
mon_wed,1,11,7,77,24,3.208333
mon_wed,1,11,8,92,24,3.833333
mon_wed,1,11,9,68,24,2.833333
mon_wed,1,11,10,77,24,3.208333
mon_wed,1,11,11,83,24,3.458333
mon_wed,1,11,12,75,24,3.125
mon_wed,1,11,13,84,24,3.5
mon_wed,1,11,14,119,24,4.958333
mon_wed,1,11,15,101,24,4.208333
mon_wed,1,11,16,113,24,4.708333
mon_wed,1,11,17,125,24,5.208333
mon_wed,1,11,18,136,24,5.666667
mon_wed,1,11,19,93,24,3.875
mon_wed,1,11,20,84,24,3.5
mon_wed,1,11,21,95,24,3.958333
mon_wed,1,11,22,113,24,4.708333
mon_wed,1,11,23,97,24,4.041667
mon_wed,1,12,0,655,24,27.291667
mon_wed,1,12,1,378,24,15.75
mon_wed,1,12,2,240,24,10.0
mon_wed,1,12,3,201,24,8.375
mon_wed,1,12,4,131,24,5.458333
mon_wed,1,12,5,265,24,11.041667
mon_wed,1,12,6,541,24,22.541667
mon_wed,1,12,7,859,24,35.791667
mon_wed,1,12,8,1170,24,48.75
mon_wed,1,12,9,1038,24,43.25
mon_wed,1,12,10,981,24,40.875
mon_wed,1,12,11,913,24,38.041667
mon_wed,1,12,12,919,24,38.291667
mon_wed,1,12,13,865,24,36.041667
mon_wed,1,12,14,1002,24,41.75
mon_wed,1,12,15,989,24,41.208333
mon_wed,1,12,16,1028,24,42.833333
mon_wed,1,12,17,1376,24,57.333333
mon_wed,1,12,18,1767,24,73.625
mon_wed,1,12,19,1513,24,63.041667
mon_wed,1,12,20,1203,24,50.125
mon_wed,1,12,21,1153,24,48.041667
mon_wed,1,12,22,1317,24,54.875
mon_wed,1,12,23,1012,24,42.166667
mon_wed,1,13,0,55,24,2.291667
mon_wed,1,13,1,30,24,1.25
mon_wed,1,13,2,27,24,1.125
mon_wed,1,13,3,20,24,0.833333
mon_wed,1,13,4,11,24,0.458333
mon_wed,1,13,5,31,24,1.291667
mon_wed,1,13,6,23,24,0.958333
mon_wed,1,13,7,25,24,1.041667
mon_wed,1,13,8,30,24,1.25
mon_wed,1,13,9,37,24,1.541667
mon_wed,1,13,10,39,24,1.625
mon_wed,1,13,11,22,24,0.916667
mon_wed,1,13,12,41,24,1.708333
mon_wed,1,13,13,34,24,1.416667
mon_wed,1,13,14,39,24,1.625
mon_wed,1,13,15,28,24,1.166667
mon_wed,1,13,16,24,24,1.0
mon_wed,1,13,17,35,24,1.458333
mon_wed,1,13,18,39,24,1.625
mon_wed,1,13,19,36,24,1.5
mon_wed,1,13,20,45,24,1.875
mon_wed,1,13,21,50,24,2.083333
mon_wed,1,13,22,63,24,2.625
mon_wed,1,13,23,74,24,3.083333
mon_wed,1,14,0,109,24,4.541667
mon_wed,1,14,1,89,24,3.708333
mon_wed,1,14,2,47,24,1.958333
mon_wed,1,14,3,43,24,1.791667
mon_wed,1,14,4,42,24,1.75
mon_wed,1,14,5,94,24,3.916667
mon_wed,1,14,6,81,24,3.375
mon_wed,1,14,7,144,24,6.0
mon_wed,1,14,8,182,24,7.583333
mon_wed,1,14,9,174,24,7.25
mon_wed,1,14,10,150,24,6.25
mon_wed,1,14,11,128,24,5.333333
mon_wed,1,14,12,130,24,5.416667
mon_wed,1,14,13,93,24,3.875
mon_wed,1,14,14,102,24,4.25
mon_wed,1,14,15,76,24,3.166667
mon_wed,1,14,16,90,24,3.75
mon_wed,1,14,17,88,24,3.666667
mon_wed,1,14,18,88,24,3.666667
mon_wed,1,14,19,75,24,3.125
mon_wed,1,14,20,87,24,3.625
mon_wed,1,14,21,121,24,5.041667
mon_wed,1,14,22,145,24,6.041667
mon_wed,1,14,23,149,24,6.208333
mon_wed,1,15,0,21,24,0.875
mon_wed,1,15,1,9,24,0.375
mon_wed,1,15,2,18,24,0.75
mon_wed,1,15,3,11,24,0.458333
mon_wed,1,15,4,8,24,0.333333
mon_wed,1,15,5,27,24,1.125
mon_wed,1,15,6,15,24,0.625
mon_wed,1,15,7,24,24,1.0
mon_wed,1,15,8,28,24,1.166667
mon_wed,1,15,9,34,24,1.416667
mon_wed,1,15,10,30,24,1.25
mon_wed,1,15,11,32,24,1.333333
mon_wed,1,15,12,26,24,1.083333
mon_wed,1,15,13,26,24,1.083333
mon_wed,1,15,14,28,24,1.166667
mon_wed,1,15,15,20,24,0.833333
mon_wed,1,15,16,28,24,1.166667
mon_wed,1,15,17,27,24,1.125
mon_wed,1,15,18,25,24,1.041667
mon_wed,1,15,19,17,24,0.708333
mon_wed,1,15,20,16,24,0.666667
mon_wed,1,15,21,32,24,1.333333
mon_wed,1,15,22,28,24,1.166667
mon_wed,1,15,23,27,24,1.125
mon_wed,1,16,0,1,24,0.041667
mon_wed,1,16,1,1,24,0.041667
mon_wed,1,16,2,0,24,0.0
mon_wed,1,16,3,0,24,0.0
mon_wed,1,16,4,0,24,0.0
mon_wed,1,16,5,9,24,0.375
mon_wed,1,16,6,5,24,0.208333
mon_wed,1,16,7,6,24,0.25
mon_wed,1,16,8,0,24,0.0
mon_wed,1,16,9,2,24,0.083333
mon_wed,1,16,10,2,24,0.083333
mon_wed,1,16,11,2,24,0.083333
mon_wed,1,16,12,2,24,0.083333
mon_wed,1,16,13,2,24,0.083333
mon_wed,1,16,14,3,24,0.125
mon_wed,1,16,15,0,24,0.0
mon_wed,1,16,16,2,24,0.083333
mon_wed,1,16,17,0,24,0.0
mon_wed,1,16,18,0,24,0.0
mon_wed,1,16,19,1,24,0.041667
mon_wed,1,16,20,0,24,0.0
mon_wed,1,16,21,0,24,0.0
mon_wed,1,16,22,0,24,0.0
mon_wed,1,16,23,0,24,0.0
mon_wed,1,17,0,1752,24,73.0
mon_wed,1,17,1,1098,24,45.75
mon_wed,1,17,2,748,24,31.166667
mon_wed,1,17,3,599,24,24.958333
mon_wed,1,17,4,423,24,17.625
mon_wed,1,17,5,375,24,15.625
mon_wed,1,17,6,751,24,31.291667
mon_wed,1,17,7,1280,24,53.333333
mon_wed,1,17,8,1544,24,64.333333
mon_wed,1,17,9,1459,24,60.791667
mon_wed,1,17,10,1376,24,57.333333
mon_wed,1,17,11,1283,24,53.458333
mon_wed,1,17,12,1457,24,60.708333
mon_wed,1,17,13,1389,24,57.875
mon_wed,1,17,14,1547,24,64.458333
mon_wed,1,17,15,1632,24,68.0
mon_wed,1,17,16,1840,24,76.666667
mon_wed,1,17,17,2117,24,88.208333
mon_wed,1,17,18,2385,24,99.375
mon_wed,1,17,19,2141,24,89.208333
mon_wed,1,17,20,2102,24,87.583333
mon_wed,1,17,21,2321,24,96.708333
mon_wed,1,17,22,2519,24,104.958333
mon_wed,1,17,23,2274,24,94.75
mon_wed,1,18,0,517,24,21.541667
mon_wed,1,18,1,319,24,13.291667
mon_wed,1,18,2,160,24,6.666667
mon_wed,1,18,3,126,24,5.25
mon_wed,1,18,4,172,24,7.166667
mon_wed,1,18,5,279,24,11.625
mon_wed,1,18,6,364,24,15.166667
mon_wed,1,18,7,599,24,24.958333
mon_wed,1,18,8,830,24,34.583333
mon_wed,1,18,9,992,24,41.333333
mon_wed,1,18,10,1234,24,51.416667
mon_wed,1,18,11,1176,24,49.0
mon_wed,1,18,12,1021,24,42.541667
mon_wed,1,18,13,1004,24,41.833333
mon_wed,1,18,14,1066,24,44.416667
mon_wed,1,18,15,1159,24,48.291667
mon_wed,1,18,16,1165,24,48.541667
mon_wed,1,18,17,1266,24,52.75
mon_wed,1,18,18,1287,24,53.625
mon_wed,1,18,19,1167,24,48.625
mon_wed,1,18,20,1021,24,42.541667
mon_wed,1,18,21,959,24,39.958333
mon_wed,1,18,22,1156,24,48.166667
mon_wed,1,18,23,895,24,37.291667
mon_wed,1,19,0,52,24,2.166667
mon_wed,1,19,1,44,24,1.833333
mon_wed,1,19,2,26,24,1.083333
mon_wed,1,19,3,13,24,0.541667
mon_wed,1,19,4,9,24,0.375
mon_wed,1,19,5,5,24,0.208333
mon_wed,1,19,6,20,24,0.833333
mon_wed,1,19,7,56,24,2.333333
mon_wed,1,19,8,77,24,3.208333
mon_wed,1,19,9,60,24,2.5
mon_wed,1,19,10,68,24,2.833333
mon_wed,1,19,11,47,24,1.958333
mon_wed,1,19,12,64,24,2.666667
mon_wed,1,19,13,41,24,1.708333
mon_wed,1,19,14,62,24,2.583333
mon_wed,1,19,15,54,24,2.25
mon_wed,1,19,16,55,24,2.291667
mon_wed,1,19,17,81,24,3.375
mon_wed,1,19,18,98,24,4.083333
mon_wed,1,19,19,63,24,2.625
mon_wed,1,19,20,83,24,3.458333
mon_wed,1,19,21,82,24,3.416667
mon_wed,1,19,22,100,24,4.166667
mon_wed,1,19,23,79,24,3.291667
mon_wed,2,0,0,918,24,38.25
mon_wed,2,0,1,608,24,25.333333
mon_wed,2,0,2,461,24,19.208333
mon_wed,2,0,3,375,24,15.625
mon_wed,2,0,4,558,24,23.25
mon_wed,2,0,5,944,24,39.333333
mon_wed,2,0,6,1621,24,67.541667
mon_wed,2,0,7,2892,24,120.5
mon_wed,2,0,8,3042,24,126.75
mon_wed,2,0,9,2172,24,90.5
mon_wed,2,0,10,1734,24,72.25
mon_wed,2,0,11,1763,24,73.458333
mon_wed,2,0,12,1829,24,76.208333
mon_wed,2,0,13,1973,24,82.208333
mon_wed,2,0,14,2099,24,87.458333
mon_wed,2,0,15,2251,24,93.791667
mon_wed,2,0,16,2327,24,96.958333
mon_wed,2,0,17,2572,24,107.166667
mon_wed,2,0,18,2117,24,88.208333
mon_wed,2,0,19,2062,24,85.916667
mon_wed,2,0,20,1839,24,76.625
mon_wed,2,0,21,1753,24,73.041667
mon_wed,2,0,22,1699,24,70.791667
mon_wed,2,0,23,1449,24,60.375
mon_wed,2,1,0,309,24,12.875
mon_wed,2,1,1,202,24,8.416667
mon_wed,2,1,2,144,24,6.0
mon_wed,2,1,3,114,24,4.75
mon_wed,2,1,4,103,24,4.291667
mon_wed,2,1,5,176,24,7.333333
mon_wed,2,1,6,369,24,15.375
mon_wed,2,1,7,593,24,24.708333
mon_wed,2,1,8,586,24,24.416667
mon_wed,2,1,9,456,24,19.0
mon_wed,2,1,10,396,24,16.5
mon_wed,2,1,11,333,24,13.875
mon_wed,2,1,12,417,24,17.375
mon_wed,2,1,13,436,24,18.166667
mon_wed,2,1,14,408,24,17.0
mon_wed,2,1,15,444,24,18.5
mon_wed,2,1,16,415,24,17.291667
mon_wed,2,1,17,403,24,16.791667
mon_wed,2,1,18,401,24,16.708333
mon_wed,2,1,19,363,24,15.125
mon_wed,2,1,20,372,24,15.5
mon_wed,2,1,21,390,24,16.25
mon_wed,2,1,22,498,24,20.75
mon_wed,2,1,23,436,24,18.166667
mon_wed,2,2,0,2730,24,113.75
mon_wed,2,2,1,1738,24,72.416667
mon_wed,2,2,2,1212,24,50.5
mon_wed,2,2,3,1110,24,46.25
mon_wed,2,2,4,1491,24,62.125
mon_wed,2,2,5,3089,24,128.708333
mon_wed,2,2,6,4878,24,203.25
mon_wed,2,2,7,8494,24,353.916667
mon_wed,2,2,8,8938,24,372.416667
mon_wed,2,2,9,6357,24,264.875
mon_wed,2,2,10,4886,24,203.583333
mon_wed,2,2,11,4954,24,206.416667
mon_wed,2,2,12,5152,24,214.666667
mon_wed,2,2,13,5653,24,235.541667
mon_wed,2,2,14,6698,24,279.083333
mon_wed,2,2,15,6614,24,275.583333
mon_wed,2,2,16,7180,24,299.166667
mon_wed,2,2,17,7962,24,331.75
mon_wed,2,2,18,6881,24,286.708333
mon_wed,2,2,19,5755,24,239.791667
mon_wed,2,2,20,4781,24,199.208333
mon_wed,2,2,21,4360,24,181.666667
mon_wed,2,2,22,4367,24,181.958333
mon_wed,2,2,23,3517,24,146.541667
mon_wed,2,3,0,555,24,23.125
mon_wed,2,3,1,315,24,13.125
mon_wed,2,3,2,263,24,10.958333
mon_wed,2,3,3,150,24,6.25
mon_wed,2,3,4,198,24,8.25
mon_wed,2,3,5,332,24,13.833333
mon_wed,2,3,6,691,24,28.791667
mon_wed,2,3,7,1165,24,48.541667
mon_wed,2,3,8,1296,24,54.0
mon_wed,2,3,9,1163,24,48.458333
mon_wed,2,3,10,886,24,36.916667
mon_wed,2,3,11,863,24,35.958333
mon_wed,2,3,12,844,24,35.166667
mon_wed,2,3,13,944,24,39.333333
mon_wed,2,3,14,1011,24,42.125
mon_wed,2,3,15,1045,24,43.541667
mon_wed,2,3,16,1141,24,47.541667
mon_wed,2,3,17,1144,24,47.666667
mon_wed,2,3,18,1063,24,44.291667
mon_wed,2,3,19,1009,24,42.041667
mon_wed,2,3,20,916,24,38.166667
mon_wed,2,3,21,889,24,37.041667
mon_wed,2,3,22,802,24,33.416667
mon_wed,2,3,23,816,24,34.0
mon_wed,2,4,0,18,24,0.75
mon_wed,2,4,1,24,24,1.0
mon_wed,2,4,2,15,24,0.625
mon_wed,2,4,3,4,24,0.166667
mon_wed,2,4,4,20,24,0.833333
mon_wed,2,4,5,58,24,2.416667
mon_wed,2,4,6,85,24,3.541667
mon_wed,2,4,7,218,24,9.083333
mon_wed,2,4,8,274,24,11.416667
mon_wed,2,4,9,230,24,9.583333
mon_wed,2,4,10,185,24,7.708333
mon_wed,2,4,11,139,24,5.791667
mon_wed,2,4,12,113,24,4.708333
mon_wed,2,4,13,138,24,5.75
mon_wed,2,4,14,129,24,5.375
mon_wed,2,4,15,114,24,4.75
mon_wed,2,4,16,83,24,3.458333
mon_wed,2,4,17,91,24,3.791667
mon_wed,2,4,18,104,24,4.333333
mon_wed,2,4,19,84,24,3.5
mon_wed,2,4,20,53,24,2.208333
mon_wed,2,4,21,45,24,1.875
mon_wed,2,4,22,44,24,1.833333
mon_wed,2,4,23,26,24,1.083333
mon_wed,2,5,0,47,24,1.958333
mon_wed,2,5,1,16,24,0.666667
mon_wed,2,5,2,10,24,0.416667
mon_wed,2,5,3,11,24,0.458333
mon_wed,2,5,4,77,24,3.208333
mon_wed,2,5,5,74,24,3.083333
mon_wed,2,5,6,227,24,9.458333
mon_wed,2,5,7,194,24,8.083333
mon_wed,2,5,8,260,24,10.833333
mon_wed,2,5,9,232,24,9.666667
mon_wed,2,5,10,176,24,7.333333
mon_wed,2,5,11,118,24,4.916667
mon_wed,2,5,12,132,24,5.5
mon_wed,2,5,13,141,24,5.875
mon_wed,2,5,14,90,24,3.75
mon_wed,2,5,15,81,24,3.375
mon_wed,2,5,16,79,24,3.291667
mon_wed,2,5,17,76,24,3.166667
mon_wed,2,5,18,58,24,2.416667
mon_wed,2,5,19,68,24,2.833333
mon_wed,2,5,20,45,24,1.875
mon_wed,2,5,21,44,24,1.833333
mon_wed,2,5,22,65,24,2.708333
mon_wed,2,5,23,40,24,1.666667
mon_wed,2,6,0,25,24,1.041667
mon_wed,2,6,1,19,24,0.791667
mon_wed,2,6,2,27,24,1.125
mon_wed,2,6,3,52,24,2.166667
mon_wed,2,6,4,21,24,0.875
mon_wed,2,6,5,113,24,4.708333
mon_wed,2,6,6,175,24,7.291667
mon_wed,2,6,7,192,24,8.0
mon_wed,2,6,8,161,24,6.708333
mon_wed,2,6,9,149,24,6.208333
mon_wed,2,6,10,114,24,4.75
mon_wed,2,6,11,123,24,5.125
mon_wed,2,6,12,122,24,5.083333
mon_wed,2,6,13,95,24,3.958333
mon_wed,2,6,14,97,24,4.041667
mon_wed,2,6,15,73,24,3.041667
mon_wed,2,6,16,61,24,2.541667
mon_wed,2,6,17,68,24,2.833333
mon_wed,2,6,18,61,24,2.541667
mon_wed,2,6,19,74,24,3.083333
mon_wed,2,6,20,40,24,1.666667
mon_wed,2,6,21,51,24,2.125
mon_wed,2,6,22,66,24,2.75
mon_wed,2,6,23,76,24,3.166667
mon_wed,2,7,0,19,24,0.791667
mon_wed,2,7,1,13,24,0.541667
mon_wed,2,7,2,6,24,0.25
mon_wed,2,7,3,15,24,0.625
mon_wed,2,7,4,26,24,1.083333
mon_wed,2,7,5,45,24,1.875
mon_wed,2,7,6,63,24,2.625
mon_wed,2,7,7,57,24,2.375
mon_wed,2,7,8,79,24,3.291667
mon_wed,2,7,9,47,24,1.958333
mon_wed,2,7,10,42,24,1.75
mon_wed,2,7,11,46,24,1.916667
mon_wed,2,7,12,30,24,1.25
mon_wed,2,7,13,38,24,1.583333
mon_wed,2,7,14,35,24,1.458333
mon_wed,2,7,15,39,24,1.625
mon_wed,2,7,16,34,24,1.416667
mon_wed,2,7,17,42,24,1.75
mon_wed,2,7,18,20,24,0.833333
mon_wed,2,7,19,16,24,0.666667
mon_wed,2,7,20,28,24,1.166667
mon_wed,2,7,21,33,24,1.375
mon_wed,2,7,22,71,24,2.958333
mon_wed,2,7,23,34,24,1.416667
mon_wed,2,8,0,29,24,1.208333
mon_wed,2,8,1,19,24,0.791667
mon_wed,2,8,2,26,24,1.083333
mon_wed,2,8,3,35,24,1.458333
mon_wed,2,8,4,48,24,2.0
mon_wed,2,8,5,76,24,3.166667
mon_wed,2,8,6,122,24,5.083333
mon_wed,2,8,7,68,24,2.833333
mon_wed,2,8,8,56,24,2.333333
mon_wed,2,8,9,67,24,2.791667
mon_wed,2,8,10,58,24,2.416667
mon_wed,2,8,11,47,24,1.958333
mon_wed,2,8,12,51,24,2.125
mon_wed,2,8,13,58,24,2.416667
mon_wed,2,8,14,56,24,2.333333
mon_wed,2,8,15,70,24,2.916667
mon_wed,2,8,16,63,24,2.625
mon_wed,2,8,17,36,24,1.5
mon_wed,2,8,18,57,24,2.375
mon_wed,2,8,19,45,24,1.875
mon_wed,2,8,20,52,24,2.166667
mon_wed,2,8,21,55,24,2.291667
mon_wed,2,8,22,51,24,2.125
mon_wed,2,8,23,39,24,1.625
mon_wed,2,9,0,122,24,5.083333
mon_wed,2,9,1,92,24,3.833333
mon_wed,2,9,2,98,24,4.083333
mon_wed,2,9,3,80,24,3.333333
mon_wed,2,9,4,123,24,5.125
mon_wed,2,9,5,200,24,8.333333
mon_wed,2,9,6,379,24,15.791667
mon_wed,2,9,7,494,24,20.583333
mon_wed,2,9,8,549,24,22.875
mon_wed,2,9,9,415,24,17.291667
mon_wed,2,9,10,323,24,13.458333
mon_wed,2,9,11,327,24,13.625
mon_wed,2,9,12,296,24,12.333333
mon_wed,2,9,13,341,24,14.208333
mon_wed,2,9,14,306,24,12.75
mon_wed,2,9,15,269,24,11.208333
mon_wed,2,9,16,269,24,11.208333
mon_wed,2,9,17,271,24,11.291667
mon_wed,2,9,18,249,24,10.375
mon_wed,2,9,19,186,24,7.75
mon_wed,2,9,20,213,24,8.875
mon_wed,2,9,21,203,24,8.458333
mon_wed,2,9,22,256,24,10.666667
mon_wed,2,9,23,200,24,8.333333
mon_wed,2,10,0,29,24,1.208333
mon_wed,2,10,1,17,24,0.708333
mon_wed,2,10,2,27,24,1.125
mon_wed,2,10,3,21,24,0.875
mon_wed,2,10,4,37,24,1.541667
mon_wed,2,10,5,43,24,1.791667
mon_wed,2,10,6,123,24,5.125
mon_wed,2,10,7,224,24,9.333333
mon_wed,2,10,8,216,24,9.0
mon_wed,2,10,9,155,24,6.458333
mon_wed,2,10,10,119,24,4.958333
mon_wed,2,10,11,105,24,4.375
mon_wed,2,10,12,123,24,5.125
mon_wed,2,10,13,119,24,4.958333
mon_wed,2,10,14,125,24,5.208333
mon_wed,2,10,15,126,24,5.25
mon_wed,2,10,16,101,24,4.208333
mon_wed,2,10,17,95,24,3.958333
mon_wed,2,10,18,86,24,3.583333
mon_wed,2,10,19,73,24,3.041667
mon_wed,2,10,20,58,24,2.416667
mon_wed,2,10,21,51,24,2.125
mon_wed,2,10,22,81,24,3.375
mon_wed,2,10,23,83,24,3.458333
mon_wed,2,11,0,316,24,13.166667
mon_wed,2,11,1,227,24,9.458333
mon_wed,2,11,2,124,24,5.166667
mon_wed,2,11,3,137,24,5.708333
mon_wed,2,11,4,103,24,4.291667
mon_wed,2,11,5,160,24,6.666667
mon_wed,2,11,6,361,24,15.041667
mon_wed,2,11,7,526,24,21.916667
mon_wed,2,11,8,858,24,35.75
mon_wed,2,11,9,875,24,36.458333
mon_wed,2,11,10,733,24,30.541667
mon_wed,2,11,11,735,24,30.625
mon_wed,2,11,12,740,24,30.833333
mon_wed,2,11,13,689,24,28.708333
mon_wed,2,11,14,911,24,37.958333
mon_wed,2,11,15,858,24,35.75
mon_wed,2,11,16,960,24,40.0
mon_wed,2,11,17,957,24,39.875
mon_wed,2,11,18,891,24,37.125
mon_wed,2,11,19,658,24,27.416667
mon_wed,2,11,20,605,24,25.208333
mon_wed,2,11,21,644,24,26.833333
mon_wed,2,11,22,576,24,24.0
mon_wed,2,11,23,427,24,17.791667
mon_wed,2,12,0,57,24,2.375
mon_wed,2,12,1,35,24,1.458333
mon_wed,2,12,2,14,24,0.583333
mon_wed,2,12,3,13,24,0.541667
mon_wed,2,12,4,42,24,1.75
mon_wed,2,12,5,68,24,2.833333
mon_wed,2,12,6,174,24,7.25
mon_wed,2,12,7,244,24,10.166667
mon_wed,2,12,8,219,24,9.125
mon_wed,2,12,9,208,24,8.666667
mon_wed,2,12,10,159,24,6.625
mon_wed,2,12,11,148,24,6.166667
mon_wed,2,12,12,121,24,5.041667
mon_wed,2,12,13,136,24,5.666667
mon_wed,2,12,14,126,24,5.25
mon_wed,2,12,15,159,24,6.625
mon_wed,2,12,16,133,24,5.541667
mon_wed,2,12,17,107,24,4.458333
mon_wed,2,12,18,107,24,4.458333
mon_wed,2,12,19,93,24,3.875
mon_wed,2,12,20,90,24,3.75
mon_wed,2,12,21,81,24,3.375
mon_wed,2,12,22,61,24,2.541667
mon_wed,2,12,23,57,24,2.375
mon_wed,2,13,0,11,24,0.458333
mon_wed,2,13,1,2,24,0.083333
mon_wed,2,13,2,6,24,0.25
mon_wed,2,13,3,7,24,0.291667
mon_wed,2,13,4,2,24,0.083333
mon_wed,2,13,5,17,24,0.708333
mon_wed,2,13,6,60,24,2.5
mon_wed,2,13,7,81,24,3.375
mon_wed,2,13,8,104,24,4.333333
mon_wed,2,13,9,94,24,3.916667
mon_wed,2,13,10,58,24,2.416667
mon_wed,2,13,11,59,24,2.458333
mon_wed,2,13,12,40,24,1.666667
mon_wed,2,13,13,55,24,2.291667
mon_wed,2,13,14,33,24,1.375
mon_wed,2,13,15,28,24,1.166667
mon_wed,2,13,16,34,24,1.416667
mon_wed,2,13,17,26,24,1.083333
mon_wed,2,13,18,16,24,0.666667
mon_wed,2,13,19,13,24,0.541667
mon_wed,2,13,20,17,24,0.708333
mon_wed,2,13,21,19,24,0.791667
mon_wed,2,13,22,20,24,0.833333
mon_wed,2,13,23,35,24,1.458333
mon_wed,2,14,0,10,24,0.416667
mon_wed,2,14,1,7,24,0.291667
mon_wed,2,14,2,7,24,0.291667
mon_wed,2,14,3,9,24,0.375
mon_wed,2,14,4,35,24,1.458333
mon_wed,2,14,5,26,24,1.083333
mon_wed,2,14,6,93,24,3.875
mon_wed,2,14,7,84,24,3.5
mon_wed,2,14,8,74,24,3.083333
mon_wed,2,14,9,78,24,3.25
mon_wed,2,14,10,57,24,2.375
mon_wed,2,14,11,60,24,2.5
mon_wed,2,14,12,60,24,2.5
mon_wed,2,14,13,47,24,1.958333
mon_wed,2,14,14,29,24,1.208333
mon_wed,2,14,15,25,24,1.041667
mon_wed,2,14,16,31,24,1.291667
mon_wed,2,14,17,17,24,0.708333
mon_wed,2,14,18,22,24,0.916667
mon_wed,2,14,19,16,24,0.666667
mon_wed,2,14,20,15,24,0.625
mon_wed,2,14,21,20,24,0.833333
mon_wed,2,14,22,23,24,0.958333
mon_wed,2,14,23,25,24,1.041667
mon_wed,2,15,0,33,24,1.375
mon_wed,2,15,1,32,24,1.333333
mon_wed,2,15,2,17,24,0.708333
mon_wed,2,15,3,22,24,0.916667
mon_wed,2,15,4,29,24,1.208333
mon_wed,2,15,5,33,24,1.375
mon_wed,2,15,6,144,24,6.0
mon_wed,2,15,7,143,24,5.958333
mon_wed,2,15,8,125,24,5.208333
mon_wed,2,15,9,134,24,5.583333
mon_wed,2,15,10,92,24,3.833333
mon_wed,2,15,11,63,24,2.625
mon_wed,2,15,12,76,24,3.166667
mon_wed,2,15,13,86,24,3.583333
mon_wed,2,15,14,95,24,3.958333
mon_wed,2,15,15,93,24,3.875
mon_wed,2,15,16,104,24,4.333333
mon_wed,2,15,17,101,24,4.208333
mon_wed,2,15,18,104,24,4.333333
mon_wed,2,15,19,122,24,5.083333
mon_wed,2,15,20,101,24,4.208333
mon_wed,2,15,21,60,24,2.5
mon_wed,2,15,22,79,24,3.291667
